Sector,Size,code,variable,value
Water supply; sewerage; waste management and remediation activities,LARGE,Operational Profit to Net Sales,2020,9.417057078796336
,MEDIUM,Operational Profit to Net Sales,2020,5.343545223762247
,SMALL,Operational Profit to Net Sales,2020,2.127724147270733
,MICRO,Operational Profit to Net Sales,2020,-3.056857566151404
Construction,LARGE,Operational Profit to Net Sales,2020,8.340669872089036
,MEDIUM,Operational Profit to Net Sales,2020,5.731047008321447
,SMALL,Operational Profit to Net Sales,2020,4.729336466581315
,MICRO,Operational Profit to Net Sales,2020,-0.2214539163657029
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Operational Profit to Net Sales,2020,3.323191465209181
,MEDIUM,Operational Profit to Net Sales,2020,3.411091204973793
,SMALL,Operational Profit to Net Sales,2020,2.81569135662017
,MICRO,Operational Profit to Net Sales,2020,0.9972519839337255
Transporting and storage,LARGE,Operational Profit to Net Sales,2020,4.825365364569367
,MEDIUM,Operational Profit to Net Sales,2020,4.925975382789384
,SMALL,Operational Profit to Net Sales,2020,2.162089435027261
,MICRO,Operational Profit to Net Sales,2020,-0.5160449282091227
Accommodation and food service activities,LARGE,Operational Profit to Net Sales,2020,-0.6169965960379719
,MEDIUM,Operational Profit to Net Sales,2020,-4.515261618871091
,SMALL,Operational Profit to Net Sales,2020,-1.951477597427149
,MICRO,Operational Profit to Net Sales,2020,-7.373260798016005
Information and communication,LARGE,Operational Profit to Net Sales,2020,12.09326945989259
,MEDIUM,Operational Profit to Net Sales,2020,14.24276567676322
,SMALL,Operational Profit to Net Sales,2020,11.10702894865666
,MICRO,Operational Profit to Net Sales,2020,5.985379329915662
Real estate activities,LARGE,Operational Profit to Net Sales,2020,26.05018047196554
,MEDIUM,Operational Profit to Net Sales,2020,20.73100193250741
,SMALL,Operational Profit to Net Sales,2020,11.70113042624601
,MICRO,Operational Profit to Net Sales,2020,-7.445140254944086
"Professional, scientific and technical activities",LARGE,Operational Profit to Net Sales,2020,10.58092865895538
,MEDIUM,Operational Profit to Net Sales,2020,5.810569990920823
,SMALL,Operational Profit to Net Sales,2020,7.11514308354684
,MICRO,Operational Profit to Net Sales,2020,3.804320181123364
Administrative and support service activities,LARGE,Operational Profit to Net Sales,2020,3.729077599458487
,MEDIUM,Operational Profit to Net Sales,2020,2.197988726658924
,SMALL,Operational Profit to Net Sales,2020,1.396394139206233
,MICRO,Operational Profit to Net Sales,2020,-4.900715869768615
Education,LARGE,Operational Profit to Net Sales,2020,6.325973496548655
,MEDIUM,Operational Profit to Net Sales,2020,12.44645297644933
,SMALL,Operational Profit to Net Sales,2020,5.278424649674118
,MICRO,Operational Profit to Net Sales,2020,-7.29637437693916
Human health and social work activities,LARGE,Operational Profit to Net Sales,2020,11.06596331759348
,MEDIUM,Operational Profit to Net Sales,2020,5.575229068175839
,SMALL,Operational Profit to Net Sales,2020,9.341024575759535
,MICRO,Operational Profit to Net Sales,2020,24.37474770716591
"Arts, entertainment and recreation",LARGE,Operational Profit to Net Sales,2020,18.42063897863921
,MEDIUM,Operational Profit to Net Sales,2020,-16.91119950916116
,SMALL,Operational Profit to Net Sales,2020,-6.524214657157337
,MICRO,Operational Profit to Net Sales,2020,-15.70024650106765
Other services activities,LARGE,Operational Profit to Net Sales,2020,6.005539509478798
,MEDIUM,Operational Profit to Net Sales,2020,5.935624952816218
,SMALL,Operational Profit to Net Sales,2020,1.32306215413123
,MICRO,Operational Profit to Net Sales,2020,-3.401070086883061
ALL,LARGE,Operational Profit to Net Sales,2020,8.257202533966085
,MEDIUM,Operational Profit to Net Sales,2020,5.607597825131032
,SMALL,Operational Profit to Net Sales,2020,3.849368368680005
,MICRO,Operational Profit to Net Sales,2020,0.9965138485781481
,LARGE,Operational Profit to Net Sales,2020,8.257202533966085
,MEDIUM,Operational Profit to Net Sales,2020,5.607597825131032
,SMALL,Operational Profit to Net Sales,2020,3.849368368680005
,MICRO,Operational Profit to Net Sales,2020,0.9965138485781483
,TOTAL,Net Income From Other Operations to Net Sales,2020,0.9667974187849729
"Agriculture, forestry and fishing",TOTAL,Net Income From Other Operations to Net Sales,2020,1.045738885601264
Mining and quarrying,TOTAL,Net Income From Other Operations to Net Sales,2020,4.178660332970789
Manufacturing,TOTAL,Net Income From Other Operations to Net Sales,2020,1.668459549614247
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Income From Other Operations to Net Sales,2020,-1.450566180355138
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Income From Other Operations to Net Sales,2020,0.8454573329430939
Construction,TOTAL,Net Income From Other Operations to Net Sales,2020,2.466182850346085
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Income From Other Operations to Net Sales,2020,0.4376154438831082
Transporting and storage,TOTAL,Net Income From Other Operations to Net Sales,2020,-2.49763644462554
Accommodation and food service activities,TOTAL,Net Income From Other Operations to Net Sales,2020,-9.214589944078398
Information and communication,TOTAL,Net Income From Other Operations to Net Sales,2020,3.201290081820728
Real estate activities,TOTAL,Net Income From Other Operations to Net Sales,2020,-49.81192999590047
"Professional, scientific and technical activities",TOTAL,Net Income From Other Operations to Net Sales,2020,31.50433365325747
Administrative and support service activities,TOTAL,Net Income From Other Operations to Net Sales,2020,1.459720420229942
Education,TOTAL,Net Income From Other Operations to Net Sales,2020,3.158110572534969
Human health and social work activities,TOTAL,Net Income From Other Operations to Net Sales,2020,1.797786445020175
"Arts, entertainment and recreation",TOTAL,Net Income From Other Operations to Net Sales,2020,9.900252698735333
Other services activities,TOTAL,Net Income From Other Operations to Net Sales,2020,1.230516076446495
"Agriculture, forestry and fishing",LARGE,Net Income From Other Operations to Net Sales,2020,0.9527517265022175
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.8582614582912382
,SMALL,Net Income From Other Operations to Net Sales,2020,0.9741760573608476
,MICRO,Net Income From Other Operations to Net Sales,2020,2.308477882069339
Mining and quarrying,LARGE,Net Income From Other Operations to Net Sales,2020,11.1107797157826
,MEDIUM,Net Income From Other Operations to Net Sales,2020,2.454280201256895
,SMALL,Net Income From Other Operations to Net Sales,2020,14.12001893280853
,MICRO,Net Income From Other Operations to Net Sales,2020,-337.2563431493631
Manufacturing,LARGE,Net Income From Other Operations to Net Sales,2020,2.12206817057442
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.5893836392589455
,SMALL,Net Income From Other Operations to Net Sales,2020,0.5574662399086194
,MICRO,Net Income From Other Operations to Net Sales,2020,2.215753535296482
"Electricity, gas, steam and air conditioning supply",LARGE,Net Income From Other Operations to Net Sales,2020,-1.141462108614471
,MEDIUM,Net Income From Other Operations to Net Sales,2020,-0.4120614793408485
,SMALL,Net Income From Other Operations to Net Sales,2020,-10.03634260725281
,MICRO,Net Income From Other Operations to Net Sales,2020,-14.50955276373553
Water supply; sewerage; waste management and remediation activities,LARGE,Net Income From Other Operations to Net Sales,2020,1.512287793298843
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.5790739086566382
,SMALL,Net Income From Other Operations to Net Sales,2020,0.4048585463984839
,MICRO,Net Income From Other Operations to Net Sales,2020,1.226484686226136
Construction,LARGE,Net Income From Other Operations to Net Sales,2020,4.779168008515609
,MEDIUM,Net Income From Other Operations to Net Sales,2020,1.366915567815501
,SMALL,Net Income From Other Operations to Net Sales,2020,0.5825959899128283
,MICRO,Net Income From Other Operations to Net Sales,2020,1.82661047587028
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Net Income From Other Operations to Net Sales,2020,0.5128107620953211
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.3346016399510361
,SMALL,Net Income From Other Operations to Net Sales,2020,0.3404298519404423
,MICRO,Net Income From Other Operations to Net Sales,2020,0.610347834324267
Transporting and storage,LARGE,Net Income From Other Operations to Net Sales,2020,-4.929409756182626
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.6181488541214515
,SMALL,Net Income From Other Operations to Net Sales,2020,1.415394580610652
,MICRO,Net Income From Other Operations to Net Sales,2020,1.2942643621156
Accommodation and food service activities,LARGE,Net Income From Other Operations to Net Sales,2020,-14.99041042367791
,MEDIUM,Net Income From Other Operations to Net Sales,2020,-14.3660210396259
,SMALL,Net Income From Other Operations to Net Sales,2020,-0.3279988263808966
,MICRO,Net Income From Other Operations to Net Sales,2020,-0.9424951082662624
Information and communication,LARGE,Net Income From Other Operations to Net Sales,2020,1.388830902780227
,MEDIUM,Net Income From Other Operations to Net Sales,2020,2.708587909143964
,SMALL,Net Income From Other Operations to Net Sales,2020,2.153113530894786
,MICRO,Net Income From Other Operations to Net Sales,2020,25.83119483217541
Real estate activities,LARGE,Net Income From Other Operations to Net Sales,2020,-102.0957900940424
,MEDIUM,Net Income From Other Operations to Net Sales,2020,-27.64694913805832
,SMALL,Net Income From Other Operations to Net Sales,2020,-9.027835691149384
,MICRO,Net Income From Other Operations to Net Sales,2020,-7.189722771086453
"Professional, scientific and technical activities",LARGE,Net Income From Other Operations to Net Sales,2020,66.82586141519579
,MEDIUM,Net Income From Other Operations to Net Sales,2020,40.00972657799235
,SMALL,Net Income From Other Operations to Net Sales,2020,6.916725607248368
,MICRO,Net Income From Other Operations to Net Sales,2020,7.592223475896515
Administrative and support service activities,LARGE,Net Income From Other Operations to Net Sales,2020,1.372002094326647
,MEDIUM,Net Income From Other Operations to Net Sales,2020,1.804707265648242
,SMALL,Net Income From Other Operations to Net Sales,2020,1.201946564436797
,MICRO,Net Income From Other Operations to Net Sales,2020,1.927404289128084
Education,LARGE,Net Income From Other Operations to Net Sales,2020,3.857694788731716
,MEDIUM,Net Income From Other Operations to Net Sales,2020,3.120235726961316
,SMALL,Net Income From Other Operations to Net Sales,2020,2.002466297292631
,MICRO,Net Income From Other Operations to Net Sales,2020,3.408149030213363
Human health and social work activities,LARGE,Net Income From Other Operations to Net Sales,2020,1.915939191399584
,MEDIUM,Net Income From Other Operations to Net Sales,2020,1.735737686597595
,SMALL,Net Income From Other Operations to Net Sales,2020,1.310474838771813
,MICRO,Net Income From Other Operations to Net Sales,2020,2.10059517590341
"Arts, entertainment and recreation",LARGE,Net Income From Other Operations to Net Sales,2020,0.9085892967544408
,MEDIUM,Net Income From Other Operations to Net Sales,2020,44.55384915865336
,SMALL,Net Income From Other Operations to Net Sales,2020,1.532829894561395
,MICRO,Net Income From Other Operations to Net Sales,2020,5.341386014681772
Other services activities,LARGE,Net Income From Other Operations to Net Sales,2020,1.448600464821348
,MEDIUM,Net Income From Other Operations to Net Sales,2020,2.256586141372041
,SMALL,Net Income From Other Operations to Net Sales,2020,1.010649587699043
,MICRO,Net Income From Other Operations to Net Sales,2020,0.9001957948641784
ALL,LARGE,Net Income From Other Operations to Net Sales,2020,1.152203502862175
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.8159545481680776
,SMALL,Net Income From Other Operations to Net Sales,2020,0.6180577133398719
,MICRO,Net Income From Other Operations to Net Sales,2020,0.7936560327328399
,LARGE,Net Income From Other Operations to Net Sales,2020,1.152203502862175
,MEDIUM,Net Income From Other Operations to Net Sales,2020,0.8159545481680776
,SMALL,Net Income From Other Operations to Net Sales,2020,0.6180577133398719
,MICRO,Net Income From Other Operations to Net Sales,2020,0.793656032732843
,TOTAL,Net Extraordinary Income to Net Sales,2020,0.083219358536653
"Agriculture, forestry and fishing",TOTAL,Net Extraordinary Income to Net Sales,2020,0.2865969407237073
Mining and quarrying,TOTAL,Net Extraordinary Income to Net Sales,2020,-0.5841230481984943
Manufacturing,TOTAL,Net Extraordinary Income to Net Sales,2020,-0.05838984262756239
"Electricity, gas, steam and air conditioning supply",TOTAL,Net Extraordinary Income to Net Sales,2020,-0.3582988984133207
Water supply; sewerage; waste management and remediation activities,TOTAL,Net Extraordinary Income to Net Sales,2020,-0.2052212288596977
Construction,TOTAL,Net Extraordinary Income to Net Sales,2020,0.3742512161306383
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Net Extraordinary Income to Net Sales,2020,0.0694970327891124
Transporting and storage,TOTAL,Net Extraordinary Income to Net Sales,2020,0.3735810045562782
Accommodation and food service activities,TOTAL,Net Extraordinary Income to Net Sales,2020,0.1657924312500985
Information and communication,TOTAL,Net Extraordinary Income to Net Sales,2020,0.4582857322529134
Real estate activities,TOTAL,Net Extraordinary Income to Net Sales,2020,3.015583070037204
"Professional, scientific and technical activities",TOTAL,Net Extraordinary Income to Net Sales,2020,0.8026539364015336
Administrative and support service activities,TOTAL,Net Extraordinary Income to Net Sales,2020,1.189328711727537
Education,TOTAL,Net Extraordinary Income to Net Sales,2020,0.5514134564594496
Human health and social work activities,TOTAL,Net Extraordinary Income to Net Sales,2020,-0.425810351343289
"Arts, entertainment and recreation",TOTAL,Net Extraordinary Income to Net Sales,2020,0.214779162393242
Other services activities,TOTAL,Net Extraordinary Income to Net Sales,2020,0.3728930384394534
"Agriculture, forestry and fishing",LARGE,Net Extraordinary Income to Net Sales,2020,-0.0001142619851537068
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.04715875047103791
,SMALL,Net Extraordinary Income to Net Sales,2020,0.571962336903239
,MICRO,Net Extraordinary Income to Net Sales,2020,0.955364515031217
Mining and quarrying,LARGE,Net Extraordinary Income to Net Sales,2020,-0.6678440173515644
,MEDIUM,Net Extraordinary Income to Net Sales,2020,-0.4284741352688874
,SMALL,Net Extraordinary Income to Net Sales,2020,0.4024308563863817
,MICRO,Net Extraordinary Income to Net Sales,2020,-4.086170830842192
Manufacturing,LARGE,Net Extraordinary Income to Net Sales,2020,-0.1639011621974803
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.3106398612642943
,SMALL,Net Extraordinary Income to Net Sales,2020,0.1169623106899862
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.7759555901415414
"Electricity, gas, steam and air conditioning supply",LARGE,Net Extraordinary Income to Net Sales,2020,-0.224574926134764
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.4474258821510791
,SMALL,Net Extraordinary Income to Net Sales,2020,-5.942506997706853
,MICRO,Net Extraordinary Income to Net Sales,2020,-3.349797788089826
Water supply; sewerage; waste management and remediation activities,LARGE,Net Extraordinary Income to Net Sales,2020,-0.09938205182497038
,MEDIUM,Net Extraordinary Income to Net Sales,2020,-0.2187354854265742
,SMALL,Net Extraordinary Income to Net Sales,2020,0.3375471008966364
,MICRO,Net Extraordinary Income to Net Sales,2020,-3.549689062969951
Construction,LARGE,Net Extraordinary Income to Net Sales,2020,0.3819330641011948
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.6396620938902632
,SMALL,Net Extraordinary Income to Net Sales,2020,0.3936419719436198
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.2274350121301189
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Net Extraordinary Income to Net Sales,2020,-0.01447106060444208
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.1313400692003226
,SMALL,Net Extraordinary Income to Net Sales,2020,0.1594381973183769
,MICRO,Net Extraordinary Income to Net Sales,2020,0.1342633514245707
Transporting and storage,LARGE,Net Extraordinary Income to Net Sales,2020,0.309020634078378
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.9124256424125275
,SMALL,Net Extraordinary Income to Net Sales,2020,0.6536592234109576
,MICRO,Net Extraordinary Income to Net Sales,2020,-1.312456401642939
Accommodation and food service activities,LARGE,Net Extraordinary Income to Net Sales,2020,0.546652528164635
,MEDIUM,Net Extraordinary Income to Net Sales,2020,-0.0954646780401033
,SMALL,Net Extraordinary Income to Net Sales,2020,0.1455057413999635
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.4594666766150187
Information and communication,LARGE,Net Extraordinary Income to Net Sales,2020,0.7451222539918811
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.1395194684419575
,SMALL,Net Extraordinary Income to Net Sales,2020,-0.0986864954237085
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.3833090200923508
Real estate activities,LARGE,Net Extraordinary Income to Net Sales,2020,0.1196007739386955
,MEDIUM,Net Extraordinary Income to Net Sales,2020,8.150014010298214
,SMALL,Net Extraordinary Income to Net Sales,2020,2.096375906417711
,MICRO,Net Extraordinary Income to Net Sales,2020,0.4053343022588876
"Professional, scientific and technical activities",LARGE,Net Extraordinary Income to Net Sales,2020,1.294146972538764
,MEDIUM,Net Extraordinary Income to Net Sales,2020,3.662866149840983
,SMALL,Net Extraordinary Income to Net Sales,2020,-1.15216761219122
,MICRO,Net Extraordinary Income to Net Sales,2020,0.02551910312492169
Administrative and support service activities,LARGE,Net Extraordinary Income to Net Sales,2020,1.060408938077454
,MEDIUM,Net Extraordinary Income to Net Sales,2020,1.225876780787238
,SMALL,Net Extraordinary Income to Net Sales,2020,1.129567844221503
,MICRO,Net Extraordinary Income to Net Sales,2020,2.147546303693249
Education,LARGE,Net Extraordinary Income to Net Sales,2020,0.6113867858819312
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.6365379742267928
,SMALL,Net Extraordinary Income to Net Sales,2020,0.429273067829861
,MICRO,Net Extraordinary Income to Net Sales,2020,0.2234474079301145
Human health and social work activities,LARGE,Net Extraordinary Income to Net Sales,2020,-0.7501693443681452
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.1865588229513538
,SMALL,Net Extraordinary Income to Net Sales,2020,0.2160277726066106
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.8885511489871843
"Arts, entertainment and recreation",LARGE,Net Extraordinary Income to Net Sales,2020,-0.1745441788638098
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.8126198885660433
,SMALL,Net Extraordinary Income to Net Sales,2020,0.01923862052514396
,MICRO,Net Extraordinary Income to Net Sales,2020,0.9810399939405676
Other services activities,LARGE,Net Extraordinary Income to Net Sales,2020,-0.7041771970715235
,MEDIUM,Net Extraordinary Income to Net Sales,2020,1.252942011481272
,SMALL,Net Extraordinary Income to Net Sales,2020,0.3886196600041764
,MICRO,Net Extraordinary Income to Net Sales,2020,0.1678387419096675
ALL,LARGE,Net Extraordinary Income to Net Sales,2020,-0.01769261407730609
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.3469869663074656
,SMALL,Net Extraordinary Income to Net Sales,2020,0.1522695768874215
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.1237608141090253
,LARGE,Net Extraordinary Income to Net Sales,2020,-0.01769261407730623
,MEDIUM,Net Extraordinary Income to Net Sales,2020,0.3469869663074656
,SMALL,Net Extraordinary Income to Net Sales,2020,0.1522695768874215
,MICRO,Net Extraordinary Income to Net Sales,2020,-0.1237608141090249
,TOTAL,Financial Expenses to EBIT,2020,56.62011050096808
"Agriculture, forestry and fishing",TOTAL,Financial Expenses to EBIT,2020,39.87524096736961
Mining and quarrying,TOTAL,Financial Expenses to EBIT,2020,18.73209062376532
Manufacturing,TOTAL,Financial Expenses to EBIT,2020,37.84127320323252
"Electricity, gas, steam and air conditioning supply",TOTAL,Financial Expenses to EBIT,2020,86.9590549088972
Water supply; sewerage; waste management and remediation activities,TOTAL,Financial Expenses to EBIT,2020,39.93367563692784
Construction,TOTAL,Financial Expenses to EBIT,2020,63.99753590306527
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Financial Expenses to EBIT,2020,36.95576367996438
Transporting and storage,TOTAL,Financial Expenses to EBIT,2020,529.1823134111023
Accommodation and food service activities,TOTAL,Financial Expenses to EBIT,2020,-112.1378070143315
Information and communication,TOTAL,Financial Expenses to EBIT,2020,30.28855513413541
Real estate activities,TOTAL,Financial Expenses to EBIT,2020,-119.3442876343835
"Professional, scientific and technical activities",TOTAL,Financial Expenses to EBIT,2020,86.71145468699645
Administrative and support service activities,TOTAL,Financial Expenses to EBIT,2020,63.95502431367338
Education,TOTAL,Financial Expenses to EBIT,2020,36.37962459102837
Human health and social work activities,TOTAL,Financial Expenses to EBIT,2020,48.63970018721837
"Arts, entertainment and recreation",TOTAL,Financial Expenses to EBIT,2020,128.103317011344
Other services activities,TOTAL,Financial Expenses to EBIT,2020,45.22400344202129
"Agriculture, forestry and fishing",LARGE,Financial Expenses to EBIT,2020,24.4893899896689
,MEDIUM,Financial Expenses to EBIT,2020,46.11239288114034
,SMALL,Financial Expenses to EBIT,2020,52.04578470319902
,MICRO,Financial Expenses to EBIT,2020,937.2767805598679
Mining and quarrying,LARGE,Financial Expenses to EBIT,2020,13.17983167222419
,MEDIUM,Financial Expenses to EBIT,2020,24.19702241537896
,SMALL,Financial Expenses to EBIT,2020,19.36445009131986
,MICRO,Financial Expenses to EBIT,2020,-6.647054153557486
Manufacturing,LARGE,Financial Expenses to EBIT,2020,41.00970133747865
,MEDIUM,Financial Expenses to EBIT,2020,24.85091798256141
,SMALL,Financial Expenses to EBIT,2020,27.46949312417022
,MICRO,Financial Expenses to EBIT,2020,54.61713113635959
"Electricity, gas, steam and air conditioning supply",LARGE,Financial Expenses to EBIT,2020,72.62589175331233
,MEDIUM,Financial Expenses to EBIT,2020,109.2767713066959
,SMALL,Financial Expenses to EBIT,2020,1790.609169968966
,MICRO,Financial Expenses to EBIT,2020,-2642.71290139649
Water supply; sewerage; waste management and remediation activities,LARGE,Financial Expenses to EBIT,2020,28.23270865567827
,MEDIUM,Financial Expenses to EBIT,2020,42.19695235097277
,SMALL,Financial Expenses to EBIT,2020,52.55323129940003
,MICRO,Financial Expenses to EBIT,2020,-39.84161610199608
Construction,LARGE,Financial Expenses to EBIT,2020,45.08033884901989
,MEDIUM,Financial Expenses to EBIT,2020,91.82853705280135
,SMALL,Financial Expenses to EBIT,2020,69.39161445042879
,MICRO,Financial Expenses to EBIT,2020,318.9115078018435
Wholesale and retail trade; repair of motor vehicles and motorcycles,LARGE,Financial Expenses to EBIT,2020,42.10088556670083
,MEDIUM,Financial Expenses to EBIT,2020,29.21033228227434
,SMALL,Financial Expenses to EBIT,2020,31.1455617662927
,MICRO,Financial Expenses to EBIT,2020,57.51321284027176
Transporting and storage,LARGE,Financial Expenses to EBIT,2020,7216.715245875846
,MEDIUM,Financial Expenses to EBIT,2020,51.21673480294338
,SMALL,Financial Expenses to EBIT,2020,53.96331761874058
,MICRO,Financial Expenses to EBIT,2020,-1041.703047843518
Accommodation and food service activities,LARGE,Financial Expenses to EBIT,2020,-129.6297976122958
,MEDIUM,Financial Expenses to EBIT,2020,-88.9719685356743
,SMALL,Financial Expenses to EBIT,2020,-244.8753196685365
,MICRO,Financial Expenses to EBIT,2020,-45.95239258966611
Information and communication,LARGE,Financial Expenses to EBIT,2020,46.06718862119656
,MEDIUM,Financial Expenses to EBIT,2020,12.38357826279544
,SMALL,Financial Expenses to EBIT,2020,8.049506801759458
,MICRO,Financial Expenses to EBIT,2020,4.32952020474191
Real estate activities,LARGE,Financial Expenses to EBIT,2020,-63.83869546348367
,MEDIUM,Financial Expenses to EBIT,2020,2795.290736601568
,SMALL,Financial Expenses to EBIT,2020,411.9392971928509
,MICRO,Financial Expenses to EBIT,2020,-88.83982835009077
"Professional, scientific and technical activities",LARGE,Financial Expenses to EBIT,2020,87.43084216527542
,MEDIUM,Financial Expenses to EBIT,2020,69.39312930447667
,SMALL,Financial Expenses to EBIT,2020,98.55021412004437
,MICRO,Financial Expenses to EBIT,2020,142.8900559521826
Administrative and support service activities,LARGE,Financial Expenses to EBIT,2020,59.51730339795395
,MEDIUM,Financial Expenses to EBIT,2020,51.04285221818078
,SMALL,Financial Expenses to EBIT,2020,71.2261719735409
,MICRO,Financial Expenses to EBIT,2020,-262.1790723386978
Education,LARGE,Financial Expenses to EBIT,2020,47.55724934214909
,MEDIUM,Financial Expenses to EBIT,2020,28.48541535502193
,SMALL,Financial Expenses to EBIT,2020,24.00065047721882
,MICRO,Financial Expenses to EBIT,2020,-47.44766193229671
Human health and social work activities,LARGE,Financial Expenses to EBIT,2020,69.46017301648467
,MEDIUM,Financial Expenses to EBIT,2020,46.99600260832166
,SMALL,Financial Expenses to EBIT,2020,21.67621983111172
,MICRO,Financial Expenses to EBIT,2020,13.98379538895511
"Arts, entertainment and recreation",LARGE,Financial Expenses to EBIT,2020,40.83727647781564
,MEDIUM,Financial Expenses to EBIT,2020,185.1408910783035
,SMALL,Financial Expenses to EBIT,2020,-50.40439371230075
,MICRO,Financial Expenses to EBIT,2020,-40.37354129237337
Other services activities,LARGE,Financial Expenses to EBIT,2020,14.10776425674137
,MEDIUM,Financial Expenses to EBIT,2020,25.26557537502696
,SMALL,Financial Expenses to EBIT,2020,41.91142364358518
,MICRO,Financial Expenses to EBIT,2020,-53.26954539066659
ALL,LARGE,Financial Expenses to EBIT,2020,58.54678581404637
,MEDIUM,Financial Expenses to EBIT,2020,46.02428798002038
,SMALL,Financial Expenses to EBIT,2020,47.16413712775449
,MICRO,Financial Expenses to EBIT,2020,196.7575288328697
,LARGE,Financial Expenses to EBIT,2020,58.54678581404637
,MEDIUM,Financial Expenses to EBIT,2020,46.02428798002038
,SMALL,Financial Expenses to EBIT,2020,47.16413712775449
,MICRO,Financial Expenses to EBIT,2020,196.7575288328697
,TOTAL,Profit to Net Sales,2020,3.283347685614567
"Agriculture, forestry and fishing",TOTAL,Profit to Net Sales,2020,4.114445632272221
Mining and quarrying,TOTAL,Profit to Net Sales,2020,22.88728205784106
Manufacturing,TOTAL,Profit to Net Sales,2020,7.458964018206888
"Electricity, gas, steam and air conditioning supply",TOTAL,Profit to Net Sales,2020,1.604337050738971
Water supply; sewerage; waste management and remediation activities,TOTAL,Profit to Net Sales,2020,3.510466461065046
Construction,TOTAL,Profit to Net Sales,2020,3.093095165702973
Wholesale and retail trade; repair of motor vehicles and motorcycles,TOTAL,Profit to Net Sales,2020,2.259933790329651
Transporting and storage,TOTAL,Profit to Net Sales,2020,-8.18358070612991
Accommodation and food service activities,TOTAL,Profit to Net Sales,2020,-24.96276950227327
Information and communication,TOTAL,Profit to Net Sales,2020,10.88982332718499
Real estate activities,TOTAL,Profit to Net Sales,2020,-63.21243072970542
"Professional, scientific and technical activities",TOTAL,Profit to Net Sales,2020,5.254155433749787
Administrative and support service activities,TOTAL,Profit to Net Sales,2020,1.809334118863817
Education,TOTAL,Profit to Net Sales,2020,6.957987234324301
Human health and social work activities,TOTAL,Profit to Net Sales,2020,6.385633527641294
"Arts, entertainment and recreation",TOTAL,Profit to Net Sales,2020,-3.177116010476427
Other services activities,TOTAL,Profit to Net Sales,2020,1.637791725414546
"Agriculture, forestry and fishing",LARGE,Profit to Net Sales,2020,9.653855803521626
,MEDIUM,Profit to Net Sales,2020,3.237984084936464
,SMALL,Profit to Net Sales,2020,2.082133223766852
,MICRO,Profit to Net Sales,2020,-2.787773774875216
Mining and quarrying,LARGE,Profit to Net Sales,2020,35.76668689786145
,MEDIUM,Profit to Net Sales,2020,10.67672151796342
,SMALL,Profit to Net Sales,2020,15.22540917760051
,MICRO,Profit to Net Sales,2020,-382.5030806029394
Manufacturing,LARGE,Profit to Net Sales,2020,8.09198374989184
,MEDIUM,Profit to Net Sales,2020,7.337166728139652
,SMALL,Profit to Net Sales,2020,4.824933049453307
,MICRO,Profit to Net Sales,2020,1.833507541918563
"Electricity, gas, steam and air conditioning supply",LARGE,Profit to Net Sales,2020,3.441112166058143
,MEDIUM,Profit to Net Sales,2020,-1.376050920184877
,SMALL,Profit to Net Sales,2020,-26.50469345824075
,MICRO,Profit to Net Sales,2020,-69.65150957607219
Water supply; sewerage; waste management and remediation activities,LARGE,Profit to Net Sales,2020,7.772370969705043
,MEDIUM,Profit to Net Sales,2020,3.297018582316038
,SMALL,Profit to Net Sales,2020,1.361783845034666
,MICRO,Profit to Net Sales,2020,-7.523565568233126
Construction,LARGE,Profit to Net Sales,2020,7.41512685221393
,MEDIUM,Profit to Net Sales,2020,0.632277132904576
,SMALL,Profit to Net Sales,2020,1.746384218873975
,MICRO,Profit to Net Sales,2020,-3.015991012668316
